"HolderAddress","Balance","PendingBalanceUpdate"
"0xb8d0efdbb68b0b3957c064dee810127987d1d32a","1201.06035150533","No"
"0xb94eb9d64d0e4b1a2dd79bec34660864111f1736","1060.85358478034","No"
"0xb97aab9ab1bc5192ed71a559015bcdc583292831","0.541833493314405","No"
"0xb9e29984fe50602e7a619662ebed4f90d93824c7","0.00827940393950456","No"
"0xbb5269ac475625e5ebfa933721f691485b5798a5","5968.89361459809","No"
"0xbc35d102f498b6acda7cec5168fb4b19d9255953","98.7791203414375","No"
"0xbebe18d02b47eae7cd31c6d4f6d82353fa69f431","4766.00452882036","No"
"0xbf2d4b2443e999fb436d2f88df889f674cdf789f","100.101121495016","No"
"0xbfb746d63c15a7288be0326c63c5a49a80839f4d","16221.8884957733","No"
"0xc0a324f654de5c3ed2b88871a3947b417f376742","220.54123826274","No"
"0xc16f48ce7c684c9f9801c536a9adaec82d22ffec","3801.12498561595","No"
"0xc1efdac6da32b5746028f1b2755586be75c013d3","975.025811106053","No"
"0xc202c65c9b0a22bbb5df7cb26fead19244bdca3d","4278.83646556293","No"
"0xc30cf256dfc731193a4fe2b02c89bf1815ec70a5","1.57393E-13","No"
"0xc56429896ba1cc2f6a54866f0ef55f4d6122b901","275.307920200049","No"
"0xc5dc04e9cf4b60a170c2d39e8efc22546993b805","372.077568959782","No"
"0xc62cbee712c5602ff63d85d20b7bad6746023216","137.98015756242","No"
"0xc62e6b3645df6fa25389a752ee8511205f969a0d","1130.22915303856","No"
"0xc6b094623aeef377974ad372b7a5d42a0faea524","6356.11927094511","No"
"0xc784c70cddbfe35e0fdbe2f67c028aa4ae9a6a98","7.3064E-14","No"
"0xc7a474cb423191e2812a4574c3a0fc73e9a99954","188.80598551835","No"
"0xc8f81b0cb9d19a7f04e28b0a6e05ce529382eaa3","678.692768270214","No"
"0xc904a3c1c02ff6f130242d7ef50591cf61f07c64","247.799868312455","No"
"0xc94298dbb10168ec9f5820ca6b7c94ce970af958","464.791564215791","No"
"0xca992110b6688b8ec90177fa523cbc2fd8d94029","123","No"
"0xcb520629524d6b5319a76a632ed042277be9556b","1291.80140673838","No"
"0xcbb2d45f51d3181dd459fe13bda2d13408beaaf8","2828.77065167062","No"
"0xcc33f99b117073942f0131b58878ae1be873bc08","1864.87273391684","No"
"0xcc79124f3b4683c612154aed66f17a76c9e91fbd","289.676022571628","No"
"0xcd4a476b5c4714326d71e2d8e8c69c3b936b479c","1552.23845337372","No"
"0xcf65b56f39a969e17330ae5773924c47646cbfaf","13413.029290834","No"
"0xd01919ec7c2eaf4c2bb99f5aadb90c552b8bb525","453.610603301282","No"
"0xd054602d90f07f5f9779bb3cf53e8f687164e0ef","4.481E-14","No"
"0xd2ca73589bd2637827a8d16cc94860ba21de4fc0","2576.66851001168","No"
"0xd3489ef3727b11f753d90296074a6e99c4cd8f64","309.516885790547","No"
"0xd3e72fa123d4910ef59e233bf271b9889f3cd29b","0.245446168606454","No"
"0xd3fb8a96b51b50c03e6c71e679fee092911da6d3","5610.94240520948","No"
"0xd4e1f29b74dd55a78a5c412749e5d71a02c87186","11.2681980941188","No"
"0xd5cef7490bfa27dfe211519977a03470facfb64a","0.539135544650662","No"
"0xd71576f75d430ada547d50858d6eb3edb01b0427","1386.15114832575","No"
"0xd796383a7c03a00fc893a47a3917f367af8a3777","1074.18501708725","No"
"0xd7a26a47fbe9bdb316885f518333e143a0e8b070","1300.79023180511","No"
"0xd9c45915a2beb2632e9f2caba2a3adc47ea057ec","15308.4235186491","No"
"0xd9fdea328390398c62f5e8b78417230c3f13e765","165.631878057723","No"
"0xda197e1fa71f17d5e254636765d09c73288156f6","291.285467386598","No"
"0xdaf243495ba9d65cb36c48d9ab639cdd3b6176ec","829.705189865335","No"
"0xdcc3c3eefa8594d4f1533466c9ed114744a67a29","173.558267596647","No"
"0xdd09ed26279f22dee238d2737fef22b6873b7c1c","100","No"
"0xdede7b60ed45e3695faf59cca2455bafe64c964d","623.516070509235","No"
"0xe0f4a7fc22b605480545f2f24e88a9d801b67fd6","326.879059714898","No"
"0xe11373bfd916eda5f1d0a893ae4d6f3feee3478e","182.979862519134","No"
"0xe2482ac30c7b63fb04f8dcd04615eadbaabbbfbd","185.002931054563","No"
"0xe29f21f462576bb4566f1920eada02a45693c7ea","2413.53583219743","No"
"0xe2ec80ae3e26e396864d478c865794f997090ee9","155.946956581426","No"
"0xe33eec26049f3b1b2d6697f8870e88da33397704","14254.175682147","No"
